timestamp_iso,epoch,label,pid,cpu_percent,rss_mb
2026-07-07 17:36:13,1783442173.183,rs_t265,28991,5.6,79.1
2026-07-07 17:36:13,1783442173.183,rs_t265,28992,0.0,14.4
2026-07-07 17:36:13,1783442173.183,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:13,1783442173.714,roscore,28825,0.0,4.1
2026-07-07 17:36:13,1783442173.714,roscore,28929,0.0,43.1
2026-07-07 17:36:13,1783442173.714,rs_t265,28977,1.9,43.8
2026-07-07 17:36:13,1783442173.714,rs_t265,28991,7.8,79.1
2026-07-07 17:36:13,1783442173.714,rs_t265,28992,0.0,14.4
2026-07-07 17:36:13,1783442173.714,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:14,1783442174.228,roscore,28825,0.0,4.1
2026-07-07 17:36:14,1783442174.228,roscore,28929,0.0,43.1
2026-07-07 17:36:14,1783442174.228,rs_t265,28977,0.0,43.8
2026-07-07 17:36:14,1783442174.228,rs_t265,28991,5.7,79.1
2026-07-07 17:36:14,1783442174.228,rs_t265,28992,0.0,14.4
2026-07-07 17:36:14,1783442174.228,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:14,1783442174.753,roscore,28825,0.0,4.1
2026-07-07 17:36:14,1783442174.753,roscore,28929,0.0,43.1
2026-07-07 17:36:14,1783442174.753,rs_t265,28977,0.0,43.8
2026-07-07 17:36:14,1783442174.753,rs_t265,28991,13.3,79.1
2026-07-07 17:36:14,1783442174.753,rs_t265,28992,0.0,14.4
2026-07-07 17:36:14,1783442174.753,cam_capture_node,29043,0.0,85.9
2026-07-07 17:36:15,1783442175.278,roscore,28825,0.0,4.1
2026-07-07 17:36:15,1783442175.278,roscore,28929,0.0,43.1
2026-07-07 17:36:15,1783442175.278,rs_t265,28977,0.0,43.8
2026-07-07 17:36:15,1783442175.278,rs_t265,28991,7.5,79.1
2026-07-07 17:36:15,1783442175.278,rs_t265,28992,0.0,14.4
2026-07-07 17:36:15,1783442175.278,cam_capture_node,29043,3.8,85.9
2026-07-07 17:36:15,1783442175.808,roscore,28825,0.0,4.1
2026-07-07 17:36:15,1783442175.808,roscore,28929,0.0,43.1
2026-07-07 17:36:15,1783442175.808,rs_t265,28977,0.0,43.8
2026-07-07 17:36:15,1783442175.808,rs_t265,28991,5.7,79.1
2026-07-07 17:36:15,1783442175.808,rs_t265,28992,0.0,14.4
2026-07-07 17:36:15,1783442175.808,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:16,1783442176.333,roscore,28825,0.0,4.1
2026-07-07 17:36:16,1783442176.333,roscore,28929,1.9,43.1
2026-07-07 17:36:16,1783442176.333,rs_t265,28977,0.0,43.8
2026-07-07 17:36:16,1783442176.333,rs_t265,28991,5.8,79.1
2026-07-07 17:36:16,1783442176.333,rs_t265,28992,1.9,14.4
2026-07-07 17:36:16,1783442176.333,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:16,1783442176.852,roscore,28825,0.0,4.1
2026-07-07 17:36:16,1783442176.852,roscore,28929,0.0,43.1
2026-07-07 17:36:16,1783442176.852,rs_t265,28977,0.0,43.8
2026-07-07 17:36:16,1783442176.852,rs_t265,28991,9.5,79.1
2026-07-07 17:36:16,1783442176.852,rs_t265,28992,0.0,14.4
2026-07-07 17:36:16,1783442176.852,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:17,1783442177.382,roscore,28825,0.0,4.1
2026-07-07 17:36:17,1783442177.382,roscore,28929,0.0,43.1
2026-07-07 17:36:17,1783442177.382,rs_t265,28977,0.0,43.8
2026-07-07 17:36:17,1783442177.382,rs_t265,28991,7.7,79.1
2026-07-07 17:36:17,1783442177.382,rs_t265,28992,1.9,14.4
2026-07-07 17:36:17,1783442177.382,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:17,1783442177.897,roscore,28825,0.0,4.1
2026-07-07 17:36:17,1783442177.897,roscore,28929,0.0,43.1
2026-07-07 17:36:17,1783442177.897,rs_t265,28977,1.9,43.8
2026-07-07 17:36:17,1783442177.897,rs_t265,28991,7.6,79.1
2026-07-07 17:36:17,1783442177.897,rs_t265,28992,0.0,14.4
2026-07-07 17:36:17,1783442177.897,cam_capture_node,29043,0.0,85.9
2026-07-07 17:36:18,1783442178.422,roscore,28825,0.0,4.1
2026-07-07 17:36:18,1783442178.422,roscore,28929,0.0,43.1
2026-07-07 17:36:18,1783442178.422,rs_t265,28977,0.0,43.8
2026-07-07 17:36:18,1783442178.422,rs_t265,28991,7.6,79.1
2026-07-07 17:36:18,1783442178.422,rs_t265,28992,0.0,14.4
2026-07-07 17:36:18,1783442178.422,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:18,1783442178.951,roscore,28825,0.0,4.1
2026-07-07 17:36:18,1783442178.951,roscore,28929,0.0,43.1
2026-07-07 17:36:18,1783442178.951,rs_t265,28977,1.9,43.8
2026-07-07 17:36:18,1783442178.951,rs_t265,28991,13.3,79.1
2026-07-07 17:36:18,1783442178.951,rs_t265,28992,0.0,14.4
2026-07-07 17:36:18,1783442178.951,cam_capture_node,29043,3.8,85.9
2026-07-07 17:36:19,1783442179.479,roscore,28825,0.0,4.1
2026-07-07 17:36:19,1783442179.479,roscore,28929,0.0,43.1
2026-07-07 17:36:19,1783442179.479,rs_t265,28977,0.0,43.8
2026-07-07 17:36:19,1783442179.479,rs_t265,28991,7.5,79.1
2026-07-07 17:36:19,1783442179.479,rs_t265,28992,0.0,14.4
2026-07-07 17:36:19,1783442179.479,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:20,1783442180.011,roscore,28825,0.0,4.1
2026-07-07 17:36:20,1783442180.011,roscore,28929,1.9,43.1
2026-07-07 17:36:20,1783442180.011,rs_t265,28977,0.0,43.8
2026-07-07 17:36:20,1783442180.011,rs_t265,28991,7.5,79.1
2026-07-07 17:36:20,1783442180.011,rs_t265,28992,0.0,14.4
2026-07-07 17:36:20,1783442180.011,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:20,1783442180.544,roscore,28825,0.0,4.1
2026-07-07 17:36:20,1783442180.544,roscore,28929,0.0,43.1
2026-07-07 17:36:20,1783442180.544,rs_t265,28977,0.0,43.8
2026-07-07 17:36:20,1783442180.544,rs_t265,28991,7.4,79.1
2026-07-07 17:36:20,1783442180.544,rs_t265,28992,0.0,14.4
2026-07-07 17:36:20,1783442180.544,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:21,1783442181.084,roscore,28825,0.0,4.1
2026-07-07 17:36:21,1783442181.084,roscore,28929,0.0,43.1
2026-07-07 17:36:21,1783442181.084,rs_t265,28977,0.0,43.8
2026-07-07 17:36:21,1783442181.084,rs_t265,28991,13.2,79.1
2026-07-07 17:36:21,1783442181.084,rs_t265,28992,0.0,14.4
2026-07-07 17:36:21,1783442181.084,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:21,1783442181.616,roscore,28825,0.0,4.1
2026-07-07 17:36:21,1783442181.616,roscore,28929,0.0,43.1
2026-07-07 17:36:21,1783442181.616,rs_t265,28977,1.9,43.8
2026-07-07 17:36:21,1783442181.616,rs_t265,28991,9.6,79.1
2026-07-07 17:36:21,1783442181.616,rs_t265,28992,1.9,14.4
2026-07-07 17:36:21,1783442181.616,cam_capture_node,29043,3.8,85.9
2026-07-07 17:36:22,1783442182.138,roscore,28825,0.0,4.1
2026-07-07 17:36:22,1783442182.138,roscore,28929,0.0,43.1
2026-07-07 17:36:22,1783442182.138,rs_t265,28977,0.0,43.8
2026-07-07 17:36:22,1783442182.138,rs_t265,28991,5.8,79.1
2026-07-07 17:36:22,1783442182.138,rs_t265,28992,0.0,14.4
2026-07-07 17:36:22,1783442182.138,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:22,1783442182.658,roscore,28825,0.0,4.1
2026-07-07 17:36:22,1783442182.658,roscore,28929,0.0,43.1
2026-07-07 17:36:22,1783442182.658,rs_t265,28977,0.0,43.8
2026-07-07 17:36:22,1783442182.658,rs_t265,28991,7.6,79.1
2026-07-07 17:36:22,1783442182.658,rs_t265,28992,0.0,14.4
2026-07-07 17:36:22,1783442182.658,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:23,1783442183.187,roscore,28825,0.0,4.1
2026-07-07 17:36:23,1783442183.187,roscore,28929,0.0,43.1
2026-07-07 17:36:23,1783442183.187,rs_t265,28977,0.0,43.8
2026-07-07 17:36:23,1783442183.187,rs_t265,28991,11.4,79.1
2026-07-07 17:36:23,1783442183.187,rs_t265,28992,0.0,14.4
2026-07-07 17:36:23,1783442183.187,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:23,1783442183.712,roscore,28825,0.0,4.1
2026-07-07 17:36:23,1783442183.712,roscore,28929,1.9,43.1
2026-07-07 17:36:23,1783442183.712,rs_t265,28977,0.0,43.8
2026-07-07 17:36:23,1783442183.712,rs_t265,28991,7.6,79.1
2026-07-07 17:36:23,1783442183.712,rs_t265,28992,0.0,14.4
2026-07-07 17:36:23,1783442183.712,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:24,1783442184.239,roscore,28825,0.0,4.1
2026-07-07 17:36:24,1783442184.239,roscore,28929,0.0,43.1
2026-07-07 17:36:24,1783442184.239,rs_t265,28977,0.0,43.8
2026-07-07 17:36:24,1783442184.239,rs_t265,28991,7.5,79.1
2026-07-07 17:36:24,1783442184.239,rs_t265,28992,1.9,14.4
2026-07-07 17:36:24,1783442184.239,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:24,1783442184.771,roscore,28825,0.0,4.1
2026-07-07 17:36:24,1783442184.771,roscore,28929,0.0,43.1
2026-07-07 17:36:24,1783442184.771,rs_t265,28977,1.9,43.8
2026-07-07 17:36:24,1783442184.771,rs_t265,28991,11.2,79.1
2026-07-07 17:36:24,1783442184.771,rs_t265,28992,0.0,14.4
2026-07-07 17:36:24,1783442184.771,cam_capture_node,29043,3.7,85.9
2026-07-07 17:36:25,1783442185.306,roscore,28825,0.0,4.1
2026-07-07 17:36:25,1783442185.306,roscore,28929,1.9,43.1
2026-07-07 17:36:25,1783442185.306,rs_t265,28977,0.0,43.8
2026-07-07 17:36:25,1783442185.306,rs_t265,28991,9.4,79.1
2026-07-07 17:36:25,1783442185.306,rs_t265,28992,0.0,14.4
2026-07-07 17:36:25,1783442185.306,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:25,1783442185.837,roscore,28825,0.0,4.1
2026-07-07 17:36:25,1783442185.837,roscore,28929,0.0,43.1
2026-07-07 17:36:25,1783442185.837,rs_t265,28977,0.0,43.8
2026-07-07 17:36:25,1783442185.837,rs_t265,28991,9.6,79.1
2026-07-07 17:36:25,1783442185.837,rs_t265,28992,0.0,14.4
2026-07-07 17:36:25,1783442185.837,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:26,1783442186.360,roscore,28825,0.0,4.1
2026-07-07 17:36:26,1783442186.360,roscore,28929,0.0,43.1
2026-07-07 17:36:26,1783442186.360,rs_t265,28977,0.0,43.8
2026-07-07 17:36:26,1783442186.360,rs_t265,28991,12.7,79.1
2026-07-07 17:36:26,1783442186.360,rs_t265,28992,0.0,14.4
2026-07-07 17:36:26,1783442186.360,cam_capture_node,29043,1.8,85.9
2026-07-07 17:36:26,1783442186.913,roscore,28825,0.0,4.1
2026-07-07 17:36:26,1783442186.913,roscore,28929,1.9,43.1
2026-07-07 17:36:26,1783442186.913,rs_t265,28977,0.0,43.8
2026-07-07 17:36:26,1783442186.913,rs_t265,28991,9.4,79.1
2026-07-07 17:36:26,1783442186.913,rs_t265,28992,0.0,14.4
2026-07-07 17:36:26,1783442186.913,cam_capture_node,29043,3.8,85.9
2026-07-07 17:36:27,1783442187.444,roscore,28825,0.0,4.1
2026-07-07 17:36:27,1783442187.444,roscore,28929,0.0,43.1
2026-07-07 17:36:27,1783442187.444,rs_t265,28977,1.9,43.8
2026-07-07 17:36:27,1783442187.444,rs_t265,28991,7.6,79.1
2026-07-07 17:36:27,1783442187.444,rs_t265,28992,3.8,14.4
2026-07-07 17:36:27,1783442187.444,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:27,1783442187.969,roscore,28825,0.0,4.1
2026-07-07 17:36:27,1783442187.969,roscore,28929,0.0,43.1
2026-07-07 17:36:27,1783442187.969,rs_t265,28977,0.0,43.8
2026-07-07 17:36:27,1783442187.969,rs_t265,28991,7.6,79.1
2026-07-07 17:36:27,1783442187.969,rs_t265,28992,0.0,14.4
2026-07-07 17:36:27,1783442187.969,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:28,1783442188.497,roscore,28825,0.0,4.1
2026-07-07 17:36:28,1783442188.497,roscore,28929,0.0,43.1
2026-07-07 17:36:28,1783442188.497,rs_t265,28977,0.0,43.8
2026-07-07 17:36:28,1783442188.497,rs_t265,28991,9.2,79.1
2026-07-07 17:36:28,1783442188.497,rs_t265,28992,0.0,14.4
2026-07-07 17:36:28,1783442188.497,cam_capture_node,29043,1.8,85.9
2026-07-07 17:36:29,1783442189.039,roscore,28825,0.0,4.1
2026-07-07 17:36:29,1783442189.039,roscore,28929,0.0,43.1
2026-07-07 17:36:29,1783442189.039,rs_t265,28977,0.0,43.8
2026-07-07 17:36:29,1783442189.039,rs_t265,28991,11.2,79.1
2026-07-07 17:36:29,1783442189.039,rs_t265,28992,0.0,14.4
2026-07-07 17:36:29,1783442189.039,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:29,1783442189.574,roscore,28825,0.0,4.1
2026-07-07 17:36:29,1783442189.574,roscore,28929,1.9,43.1
2026-07-07 17:36:29,1783442189.574,rs_t265,28977,0.0,43.8
2026-07-07 17:36:29,1783442189.574,rs_t265,28991,7.6,79.1
2026-07-07 17:36:29,1783442189.574,rs_t265,28992,1.9,14.4
2026-07-07 17:36:29,1783442189.574,cam_capture_node,29043,3.8,85.9
2026-07-07 17:36:30,1783442190.098,roscore,28825,0.0,4.1
2026-07-07 17:36:30,1783442190.098,roscore,28929,0.0,43.1
2026-07-07 17:36:30,1783442190.098,rs_t265,28977,0.0,43.8
2026-07-07 17:36:30,1783442190.098,rs_t265,28991,7.6,79.1
2026-07-07 17:36:30,1783442190.098,rs_t265,28992,0.0,14.4
2026-07-07 17:36:30,1783442190.098,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:30,1783442190.624,roscore,28825,0.0,4.1
2026-07-07 17:36:30,1783442190.624,roscore,28929,0.0,43.1
2026-07-07 17:36:30,1783442190.624,rs_t265,28977,1.9,43.8
2026-07-07 17:36:30,1783442190.624,rs_t265,28991,7.7,79.1
2026-07-07 17:36:30,1783442190.624,rs_t265,28992,0.0,14.4
2026-07-07 17:36:30,1783442190.624,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:31,1783442191.143,roscore,28825,0.0,4.1
2026-07-07 17:36:31,1783442191.143,roscore,28929,0.0,43.1
2026-07-07 17:36:31,1783442191.143,rs_t265,28977,0.0,43.8
2026-07-07 17:36:31,1783442191.143,rs_t265,28991,13.2,79.1
2026-07-07 17:36:31,1783442191.143,rs_t265,28992,0.0,14.4
2026-07-07 17:36:31,1783442191.143,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:31,1783442191.673,roscore,28825,0.0,4.1
2026-07-07 17:36:31,1783442191.673,roscore,28929,0.0,43.1
2026-07-07 17:36:31,1783442191.673,rs_t265,28977,0.0,43.8
2026-07-07 17:36:31,1783442191.673,rs_t265,28991,7.6,79.1
2026-07-07 17:36:31,1783442191.673,rs_t265,28992,0.0,14.4
2026-07-07 17:36:31,1783442191.673,cam_capture_node,29043,3.8,85.9
2026-07-07 17:36:32,1783442192.200,roscore,28825,0.0,4.1
2026-07-07 17:36:32,1783442192.200,roscore,28929,0.0,43.1
2026-07-07 17:36:32,1783442192.200,rs_t265,28977,0.0,43.8
2026-07-07 17:36:32,1783442192.200,rs_t265,28991,5.7,79.1
2026-07-07 17:36:32,1783442192.200,rs_t265,28992,0.0,14.4
2026-07-07 17:36:32,1783442192.200,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:32,1783442192.726,roscore,28825,0.0,4.1
2026-07-07 17:36:32,1783442192.726,roscore,28929,1.9,43.1
2026-07-07 17:36:32,1783442192.726,rs_t265,28977,0.0,43.8
2026-07-07 17:36:32,1783442192.726,rs_t265,28991,9.5,79.1
2026-07-07 17:36:32,1783442192.726,rs_t265,28992,1.9,14.4
2026-07-07 17:36:32,1783442192.726,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:33,1783442193.252,roscore,28825,0.0,4.1
2026-07-07 17:36:33,1783442193.252,roscore,28929,0.0,43.1
2026-07-07 17:36:33,1783442193.252,rs_t265,28977,1.9,43.8
2026-07-07 17:36:33,1783442193.252,rs_t265,28991,11.7,79.1
2026-07-07 17:36:33,1783442193.252,rs_t265,28992,0.0,14.4
2026-07-07 17:36:33,1783442193.252,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:33,1783442193.767,roscore,28825,0.0,4.1
2026-07-07 17:36:33,1783442193.767,roscore,28929,0.0,43.1
2026-07-07 17:36:33,1783442193.767,rs_t265,28977,0.0,43.8
2026-07-07 17:36:33,1783442193.767,rs_t265,28991,9.5,79.1
2026-07-07 17:36:33,1783442193.767,rs_t265,28992,0.0,14.4
2026-07-07 17:36:33,1783442193.767,cam_capture_node,29043,3.8,85.9
2026-07-07 17:36:34,1783442194.293,roscore,28825,0.0,4.1
2026-07-07 17:36:34,1783442194.293,roscore,28929,0.0,43.1
2026-07-07 17:36:34,1783442194.293,rs_t265,28977,0.0,43.8
2026-07-07 17:36:34,1783442194.293,rs_t265,28991,7.6,79.1
2026-07-07 17:36:34,1783442194.293,rs_t265,28992,0.0,14.4
2026-07-07 17:36:34,1783442194.293,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:34,1783442194.821,roscore,28825,0.0,4.1
2026-07-07 17:36:34,1783442194.821,roscore,28929,0.0,43.1
2026-07-07 17:36:34,1783442194.821,rs_t265,28977,0.0,43.8
2026-07-07 17:36:34,1783442194.821,rs_t265,28991,13.4,79.1
2026-07-07 17:36:34,1783442194.821,rs_t265,28992,0.0,14.4
2026-07-07 17:36:34,1783442194.821,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:35,1783442195.344,roscore,28825,0.0,4.1
2026-07-07 17:36:35,1783442195.344,roscore,28929,0.0,43.1
2026-07-07 17:36:35,1783442195.344,rs_t265,28977,1.9,43.8
2026-07-07 17:36:35,1783442195.344,rs_t265,28991,9.5,79.1
2026-07-07 17:36:35,1783442195.344,rs_t265,28992,0.0,14.4
2026-07-07 17:36:35,1783442195.344,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:35,1783442195.872,roscore,28825,0.0,4.1
2026-07-07 17:36:35,1783442195.872,roscore,28929,1.9,43.1
2026-07-07 17:36:35,1783442195.872,rs_t265,28977,0.0,43.8
2026-07-07 17:36:35,1783442195.872,rs_t265,28991,7.6,79.1
2026-07-07 17:36:35,1783442195.872,rs_t265,28992,0.0,14.4
2026-07-07 17:36:35,1783442195.872,cam_capture_node,29043,1.9,85.9
2026-07-07 17:36:36,1783442196.400,roscore,28825,0.0,4.1
2026-07-07 17:36:36,1783442196.400,roscore,28929,0.0,43.1
2026-07-07 17:36:36,1783442196.400,rs_t265,28977,0.0,43.8
2026-07-07 17:36:36,1783442196.400,rs_t265,28991,7.6,79.1
2026-07-07 17:36:36,1783442196.400,rs_t265,28992,0.0,14.4
2026-07-07 17:36:36,1783442196.400,cam_capture_node,29043,3.8,85.9
2026-07-07 17:36:36,1783442196.928,roscore,28825,0.0,4.1
2026-07-07 17:36:36,1783442196.928,roscore,28929,0.0,43.1
2026-07-07 17:36:36,1783442196.928,rs_t265,28977,1.9,43.8
2026-07-07 17:36:36,1783442196.928,rs_t265,28991,7.8,79.1
2026-07-07 17:36:36,1783442196.928,rs_t265,28992,0.0,14.4
2026-07-07 17:36:36,1783442196.928,cam_capture_node,29043,0.0,85.9
2026-07-07 17:36:37,1783442197.442,roscore,28825,0.0,4.1
2026-07-07 17:36:37,1783442197.442,roscore,28929,0.0,43.1
